source,keyword,date,product,reason,classification,status,country,recalling_firm
FDA,spice,20141114,"Ortega Taco Sauce - Hot 8 oz, UPC 39000-00891, 16 oz. UPC 41501-01895.","Specific Ortega Brand Taco Seasoning, Taco Sauce, Taco Dinner Kits, and Enchilada Sauce, and Las Palmas brand Taco Seasoning and Taco Sauce products are being recalled because one or more of the spice ingredients may contain peanuts and almonds.",Class I,Terminated,USA,"B&G Foods North America, Inc"
FDA,spice,20190424,"Mullein leaf c/s, Verbascum Thapsus, 1# Net, AmeriHerb LLC, Ames, IA packaged in 1 lb plastic bags",Dried spice and herb products potentially contaminated with generic E. coli.,Class II,Terminated,USA,AmeriHerb International Inc
FDA,spice,20130516,"Eco-Cuisine Chocolate Brownie Mix, SKU: AA01BRWN, Pack size 1 lb bag, 10 bags per case, and SKU: AA25BRWN 25 lbs bulk bag, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denve",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20190424,"Blessed thistle herb c/s, Centaurea benedicus, Not for use during pregnancy, 1# Net, AmeriHerb LLC, Ames, IA packaged in 1 lb plastic bags",Dried spice and herb products potentially contaminated with generic E. coli.,Class II,Terminated,USA,AmeriHerb International Inc
FDA,spice,20171212,"Paprika PAPA 12/5oz, International Bazaar",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20171212,"Paprika Powder HyTop 12/2.5oz, Merchants",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20140212,"Mexican Style Mild Chorizo, Elite Spice # 32582A9, 24 lb poly-lined carton, labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20190801,"Ginger Spice, 1 oz (28.4 g), 2 oz, 4 oz, and 1-3 lb packages. An herbal tea, Taos, NM","recalling certain lots of Ginger Spice, Sandia Rose, and  Honey Lavender teas due to the potential for  Salmonella contamination.",Class II,Terminated,USA,"Milkweed & Monarch, LLC"
FDA,spice,20140212,"Jalapeno Nut Seasoning, Elite Code # 35076A2, 50 lb poly-lined cartons labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20160610,Deli-Food Ancho Chile Powder 50 lb corrugated boxes x 45 each.,Deli-Food Chili & Spice LLC announces a voluntary field action for Ancho Chile Powder due to positive testing for Salmonella.,Class I,Terminated,USA,Deli-Food Chili & Spice LLC
FDA,spice,20171218,Spice Supreme Beef Flavored Bouillon Cubes 1.7 oz  (48 g) and   NET WT. 3-1/2 OZ (98 g) 25 Count,"Gel Spice, Inc. is recalling three beef flavored bouillon cube products because they contain undeclared allergens --  soy and wheat.",Class I,Terminated,USA,"Gel Spice Co, Inc."
FDA,spice,20141114,"Ortega  Green Taco Sauce - Mild 8 oz, UPC 41501-00897, 16 oz. UPC 41501-00907.","Specific Ortega Brand Taco Seasoning, Taco Sauce, Taco Dinner Kits, and Enchilada Sauce, and Las Palmas brand Taco Seasoning and Taco Sauce products are being recalled because one or more of the spice ingredients may contain peanuts and almonds.",Class I,Terminated,USA,"B&G Foods North America, Inc"
FDA,spice,20130516,"Eco-Cuisine ""Chicken Style"" Quick Mix, SKU: RM10CKQM, Pack size 10 lb bag, Distributed by Eco-Cuisine and manufactured by Rocy Mountain Spice, and SKU: TV10CKQM, package size 10 lb bag, distributed by",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20140212,"Jalapeno Burger Seasoning, Elite Spice # 32680B2, 50 lb poly-lined carton, labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20140422,"Miravalle (brand) Achiote Molido Ground Annato (spice), 0.75oz.",Ground Annato spice has the potential to be contaminated with Salmonella.,Class I,Terminated,USA,"Miravalle Foods, Inc"
FDA,spice,20130516,"Eco-Cuisine Muffin Mix, SKU: CM25MUFF, Pack size 25 lb bag, Distributed by Eco-Cuisine and manufactured by Central Milling.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20161219,Buffalo Blue Kettle Cooked Potato Chips  8 oz (227g),Snyder of Berlin is recalling their Buffalo Blue Kettle Cooked Potato Chips after being informed that a milk powder used within a spice blend ingredient may contain Salmonella.,Class II,Terminated,USA,Pinnacle Foods
FDA,spice,20140212,"Jalapeno Ground 40, Elite Spice Code #JP9520, 50 lb poly-lined cartons labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20170217,"Pan Molido Natural Bread Crumbs, Net Wt. 6oz and 12oz","Chapis Spice & Tea is recalling bread crumbs because of undeclared allergens (wheat, milk, eggs, tree nuts, soybean).",Class II,Terminated,USA,Chapis Spice & Tea
FDA,spice,20260306,"MID EAST Jordanian Zaatar spice mix; NET Wt. 5lb plastic bag;  UPC: 094379607038 Packed by: Propack Inc.  Sunvalley, CA 91354",Undeclared allergen ingredients (sesame and wheat) in Zaatar Spice mix.,Class I,Ongoing,USA,"Kradjian Importing Company, Inc."
FDA,spice,20130516,"Eco-Cuisine Lemon Muffin Mix, SKU: AA01MUFF-LM, Pack size 1 lb bag, 10 bags per case, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denver, CO.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20131011,PRAN TURMERIC POWDER 400 GM plastic bag,Best Value Inc imported PRAN Spice Powder TURMERIC and distributed to retail stores.  FDA sample was found to contain excessive levels of Lead above 53.7ppm.,Class I,Terminated,USA,Best Value Inc
FDA,spice,20130516,"Eco-Cuisine Reduced Sodium ""Ground Beef Style"" Quick Mix, SKU: AA10GBQM, Pack size 10 lb bag, 1 bags per case, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denver, CO; and T",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20170331,"Premium Hunt's Chili Kit, Total NET WT 44.8 OZ (2.80 LB) 1.27kg;  Directions:  1) Cook and stir meat in saucepan over medium-high 7 minutes or until done; drain. 2) Stir in all remaining ingredients; ",Potential Salmonella contamination of spice packet within chili kits.,Class II,Terminated,USA,ConAgra Foods Inc
FDA,spice,20190424,"Dill weed c/s, Anethum graveolens, 1# Net, AmeriHerb LLC, Ames, IA packaged in 1 lb plastic bags",Dried spice and herb products potentially contaminated with generic E. coli.,Class II,Terminated,USA,AmeriHerb International Inc
FDA,spice,20161228,"Pittsburgh Spice Co; Buffalo Wing Sausage, 20.25 OZ for 25 #; 1235 Clairhaven St, Pittsburgh, PA 15205",Pittsburgh Spice and Seasoning Company is voluntarily recalling Buffalo Wing And Sausage Seasoning because the milk powder ingredient was recalled by the ingredient manufacturer due to possible salmonella contamination.,Class II,Terminated,USA,PITTSBURGH SPICE & SEASONING CO
FDA,spice,20150413,"Terra Spice Company the Greek (dry spice mix),New Kitchen Store the Greek (dry spice mix),Sawyer Home & Garden Center the Greek (dry spice mix),SPICE MERCHANTS the Greek.    Sold in 0.5, 1, 3, or 5 qt","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists feta cheese but does not specifically declare milk.",Class II,Terminated,USA,Greenies LLC d.b.a. Terra Spice Company
FDA,spice,20141231,"GULF COAST BRAND METAIRIE COUNTRY CLUB SEASONED FLOUR, NET WEIGHT 50 lbs. (22.68 kg.), GULF COAST BLENDERS, INC., 7801 Townsend Place, New Orleans, LA 70126",Spice blends contain ground cumin which was recalled by Schiff Food Products due to the possible presence of peanut protein.,Class II,Terminated,USA,"Gulf Coast Blenders, Inc"
FDA,spice,20141231,"REX KING OF SPICE (R) GROUND PATI DRY MARINADE, NET WEIGHT 25 lbs. (11.34kg.), Produced Exclusively for: REX FINE FOODS, New Orleans, LA 70126",Spice blends contain ground cumin which was recalled by Schiff Food Products due to the possible presence of peanut protein.,Class II,Terminated,USA,"Gulf Coast Blenders, Inc"
FDA,spice,20171212,"Paprika Powder Guaranteed Value 12/2.75oz, C&S Distribution",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20170217,"Pan Molido Sazonado Seasoned Bread Crumbs, Net Wt. 6oz and 12oz","Chapis Spice & Tea is recalling bread crumbs because of undeclared allergens (wheat, milk, eggs, tree nuts, soybean).",Class II,Terminated,USA,Chapis Spice & Tea
FDA,spice,20150106,"FFM FIREHOUSE CHILI RM000405 30 lb	  Con Yeager Spice Company, Zelienople, PA 16063	  UPC: 38018	  Lot: .213599; 213600",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20171212,"Paprika Sweet American Garden 12/3.25oz, Global Food Export",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20150106,"Barley & Lentil Soup Spice Mix, sold under Aunt Patty's brand, packaged in 25 lb. pack.  Item # 18058.  Product is labeled in part, ""***Handled in a facility that processes and/or repacks peanuts, soy",Barley & Lentil Soup Spice Mix is recalled because it may contain traces of peanut protein.,Class I,Terminated,USA,GloryBee Inc
FDA,spice,20150106,"SHIRKS CAJUN ANDOUILLE 5.9 lb PK	  Con Yeager Spice Company, Zelienople, PA 16063	  UPC: 38725   Lot: .210704; .210705",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20241203,"Wegmans Jalapeno Baked  Cheese Puffs, Jalapeno flavored, 10oz, (283 g),  SKU #6877","Undeclared monosodium glutamate, sodium diacetate, disodium inosinate and disodium guanylate, and spice extract",Class II,Terminated,USA,Herr Foods Inc
FDA,spice,20150106,"CHILI POWDER DARK      Con Yeager Spice Company, ZELIENOPLE, PA 16063	NET WEIGHT: 10lbs; UPC: 32341;  LOT #: .211017; .211404; NET WEIGHT: 15lbs; UPC: 32341;  LOT #: .211017;  NET WEIGHT: 2.08oz; UPC:",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20180612,"Melissa's Spicy Edamame:  Lightly seasoned with Japanese Chile and Sesame Oil.  7 oz. (1.98g)  Keep Refrigerated  UPC: 0-45255-14637  6 count and 12 count cases;    Ingredients: Soybeans, water Sesame",The incorrect spice packet was included in the product package. The spice mix contains oyster sauce which is listed in ingredient or allergen statement.,Class III,Terminated,USA,World Variety Produce Inc.
FDA,spice,20150113,"Condies Foods, Bold & Zesty Salsa, 14 oz, UPC: 05077744220","Condies Foods, Inc. is recalling Condies brand Bold and Zesty salsa and Dr. Js brand Mild and Medium salsas because they contain the recalled spice cumin, which may contain undeclared peanut protein.",Class II,Terminated,USA,"Condies Foods, Inc"
FDA,spice,20151022,"Avocado Leaves (Hoja De Aguacate), Net Wt. 10lbs",Santa Maura Spice & Garlic is recalling avocado leaves (hoja de aguacate) because it may be contaminated with Salmonella.,Class I,Terminated,USA,"Santa Maura Spice & Garlic Co, Inc."
FDA,spice,20190424,"Parsley flakes, Petroselinum sativum, 1# Net, AmeriHerb LLC, Ames, IA packaged in 1 lb plastic bags",Dried spice and herb products potentially contaminated with generic E. coli.,Class II,Terminated,USA,AmeriHerb International Inc
FDA,spice,20150413,"Terra Spice Company Jalapeno Cheddar (dry spice mix).  Sold in 0.5, 1, 3, or 5 qt. jars, 6x10 stand up pouches, and bulk up to 50 lbs","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015).  Label lists cheddar and sour cream but does not specifically declare milk.",Class II,Terminated,USA,Greenies LLC d.b.a. Terra Spice Company
FDA,spice,20141231,"GULF COAST BRAND RALPH BRENNAN'S SEASONED FLOUR, NET WEIGHT 50 lbs. (22.68 kg.), GULF COAST BLENDERS, INC., 7801 Townsend Place, New Orleans, LA 70126",Spice blends contain ground cumin which was recalled by Schiff Food Products due to the possible presence of peanut protein.,Class II,Terminated,USA,"Gulf Coast Blenders, Inc"
FDA,spice,20190801,"Honey Lavender, 1 oz, 2 oz, 4 oz, and 1-3 lb packages. An herbal tea, Taos, NM","recalling certain lots of Ginger Spice, Sandia Rose, and  Honey Lavender teas due to the potential for  Salmonella contamination.",Class II,Terminated,USA,"Milkweed & Monarch, LLC"
FDA,spice,20150106,CATULLO KANSAS CITY BARBECUE BUTCHER RUB	Net Weight: 5.5 oz 	UPC: 38786	 Lot # .219286  KANSAS CITY BARBECUE BUTCHER RUB  	NET Weight: 11 oz  	UPC: 38842	Lot # .219286  KANSAS CITY BARBECUE BUTCHER RU,Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20150121,Adkins Barbecue Spice Net Wt. 25 lbs. UPC: 0-77139-21382-3,"American Spice received recalled cumin from Adams Extract & Spice, LLC and used for their BBQ Spice Blend.  Product was distributed in bulk packaging for further use.",Class I,Terminated,USA,"American Spice & Seasoning, Inc"
FDA,spice,20161216,TR-MEXICALI SAUCE SEASONING  NET WEIGHT: 50.00 LBS,Milk Ingredient that was recalled went into  Chesapeake Spice products.,Class II,Terminated,USA,"Chesapeake Spice Company, LLC"
FDA,spice,20140212,"Chipotle Nut Seasoning, Elite Code # 38113A2, 50 lb poly-lined cartons labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20140212,"Ole Hot Chorizo Seasoning, Elite Spice # 32581A9, 32 lb poly-lined carton, labeled in part ***Elite Spice Inc. 7151 Montevideo Road, Jessup MD. 20794***",Bulk spice for futher manufacturing may be contaminated with Salmonella.,Class I,Terminated,USA,Elite Spice Inc.
FDA,spice,20150106,"BACK STREET BBQ #1132 Net Weight: 24oz  Con Yeager Spice Company, Zelienople, PA 16063   Item # 33357-31755  Lot # .213240",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20150106,"ATRIA'S RIB RUB Net Weight 25 lb.   ATRIA STEAK & PATTY* RUB 25 lb.    Con Yeager Spice Company, Zelienople, PA 16063   UPC: 32390; 32055   Lot #: .208678; .212025; .213824",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20130516,"Eco-Cuisine Basic Pancake Mix, SKU: TV25PANC, Pack size 25 lb bag, Distributed by Eco-Cuisine and manufactured by TOVA, Louisville, KY.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20150106,"VENISON BARBEQUE BEEF RUB    JACK BELL'S MEAT & POULTRY, KANE, PA 16735 NET WEIGHT: 13.1oz; UPC: 30788; LOT #: .214779;  .219313;   Con Yeager Spice Company, Zelienople, PA  16063	 NET WEIGHT: 13.1oz;",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20210125,"""Wildtree***Leslies Chili Blend***Organic & Gluten Free***Net Wt. 3.7 oz. ***Distributed by: Wildtree""",Spice mixes contain undeclared gluten due to contaminated ingredient.,Class II,Terminated,USA,Wildtree Inc.
FDA,spice,20181108,"Italian Spice Blend Salt Free  in 2 Lb. plastic bottles and 20 Lb. bulk boxes.  Ingredients;  Basil, Rosemary, Oregano, Marjoram & Spices.  Not labeled for Resale.",Parsley  Flakes are being recalled because they may contain a foreign material (plastic).  EXPANDED 1127/2018   During processing it was noted that Basil Leaf Sweet and Italian Spice Blend No Salt also may contain foreign material (plastic).,Class II,Terminated,USA,Black River Industries
FDA,spice,20190801,"Sandia Rose, 1 oz (28.4 g), 2 oz, 4 oz, and 1-3 lb packages.  An herbal tea, Taos, NM","recalling certain lots of Ginger Spice, Sandia Rose, and  Honey Lavender teas due to the potential for  Salmonella contamination.",Class II,Terminated,USA,"Milkweed & Monarch, LLC"
FDA,spice,20150106,"RAY'S RUB  3.28oz; 12 oz.  CON YEAGER SPICE COMPANY, ZELIENOPLE, PA 16063    UPC: 32768; 32519   Lot #: .210656; .213261",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20141114,"Ortega Enchilada Sauce 8 oz., UPC 41501-00898","Specific Ortega Brand Taco Seasoning, Taco Sauce, Taco Dinner Kits, and Enchilada Sauce, and Las Palmas brand Taco Seasoning and Taco Sauce products are being recalled because one or more of the spice ingredients may contain peanuts and almonds.",Class I,Terminated,USA,"B&G Foods North America, Inc"
FDA,spice,20150106,"KITCHEN ASSORTMENT GIFT BOX  Manufactured By: Con Yeager Spice Company, Inc., Zelienople Pa 16063  CONTENTS: ONE OF EACH OF THE FOLLOWING  DUSTLESS BLACK PEPPER, CHILI POWDER, GRANULATED GARLIC, GROUN",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20130516,"Eco-Cuisine Chocolate Chip Cookie Mix, SKU: AA01COOK-CC, Pack size 1 lb bag, 10 bags per case, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denver, CO.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20150430,"Turtle Island Roast Beef Spice Blend, stock code 12690, packaged in 25 lbs.container. No UPC",Turtle Island Roast Beef Spice Blend is recalled due to contamination with gluten (wheat allergen) and label does not declare wheat.,Class II,Terminated,USA,"Regency Group, Inc., The"
FDA,spice,20150106,"MOJO SEASONING    Con Yeager Spice Company, Zelienople, PA 16053	 Net Weight 3.04oz UPC: 30651  Lot #: .218363; Net Weight: 10.56oz  UPC: 30438  Lot #: .218296; .218877  MARKET BASKET, INC, Johnstown,",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20171212,"Paprika HUN Kalosca 12/5o, World Finer Foods",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20130516,"Eco-Cuisine Reduced Sodium ""Sausage Style"" Quick Mix, SKU: AA10SGQM, Pack size 10 lb bag, 1 bags per case, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denver, CO.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20130516,"Eco-Cuisine Basic English Scone Mix, SKU: CM25SCONE, Pack size 25 lb bag, Distributed by Eco-Cuisine and manufactured by Central Milling.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20160916,Hillcrest Farms Poultry Gravy Mix in 25lb brown poly-lined bags,Product contains a spice which was tested and found to contain elevated levels of lead.,Class III,Terminated,USA,National Foods Packaging Inc
FDA,spice,20171212,"Paprika Hun Budapest 12/5oz, World Finer Foods",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20141114,"Ortega 40% Less Sodium Taco Seasoning 1.25 oz., UPC 41501-00824","Specific Ortega Brand Taco Seasoning, Taco Sauce, Taco Dinner Kits, and Enchilada Sauce, and Las Palmas brand Taco Seasoning and Taco Sauce products are being recalled because one or more of the spice ingredients may contain peanuts and almonds.",Class I,Terminated,USA,"B&G Foods North America, Inc"
FDA,spice,20170524,"SOUTH AFRICAN STYLE  PERl PERl ROASTED SPICE PASTE     INGREDIENTS: VINEGAR, JALAPENO PUR E;(jalapeno peppers, salt, vinegar), ONION, MINCED GARLIC (garlic, soybean oil, citric acid),PAPRIKA, CANOLA O",Eatem was notified by a supplier that it was recalling a Chilles product used by Eatem foods as an ingredient in a spice blend product because peanut allergen was detected in the Chilles products.,Class I,Terminated,USA,Eatem Foods Company Vineland
FDA,spice,20130516,"Eco-Cuisine English Scone Mix, SKU: AA01SCON, Pack size 1 lb bag, 10 bags per case, Distributed by Eco-Cuisine and manufactured by All American Seasonings, Denver, CO.",Eco-Cuisine is recalling certain spice/baking mixes due to potential contamination with salmonella as reported by their raw materials supplier.,Class II,Terminated,USA,Eco-Cuisine
FDA,spice,20171212,"Paprika Lowes 12/2.5oz, Topco",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several  consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20161221,"WOOD FARMS Ranch dressing, EX418, NET WT: 6.4 oz, UPC 9172850097",Spice blends were manufactured using dried buttermilk which was subsequently recalled due to positive Salmonella results on environmental sampling.,Class I,Terminated,USA,J M Exotic Foods Inc
FDA,spice,20150413,"Terra Spice Company barbeque spice blend (dry spice mix), New Kitchen Store barbeque spice blend (dry spice mix), Sawyer Home & Garden Center barbeque spice blend, WILD ONION Spice Company barbeque sp","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists lecithin but does not specifically declare soy",Class II,Terminated,USA,Greenies LLC d.b.a. Terra Spice Company
FDA,spice,20141114,"Taco Sauce - Mild sold under the following brands:    1.  Ortega 8 oz, UPC 39000-00890, 16 oz. UPC 39000-01893;     2.  Las Palmas 8 oz. UPC 41501-79890 and (Canada) 226 g. UPC 41501-79990.","Specific Ortega Brand Taco Seasoning, Taco Sauce, Taco Dinner Kits, and Enchilada Sauce, and Las Palmas brand Taco Seasoning and Taco Sauce products are being recalled because one or more of the spice ingredients may contain peanuts and almonds.",Class I,Terminated,USA,"B&G Foods North America, Inc"
FDA,spice,20150106,"TACO SUPREME SEASONING 	    Con Yeager Spice Company, Zelienople, PA  16053   Net Weight 10lbs; UPC: 37347 ; Lot #:  .212451; Net Weight 50lbs; UPC: 37347; Lot #: .212451; Net Weight 2.72oz; UPC: 3734",Cumin and cumin containing spice mixes may contain undeclared peanuts.,Class II,Terminated,USA,Con Yeager Spice Co
FDA,spice,20150113,"Dr. J's Smart Gourmet SalsaMedium, 15 oz., UPC: 793573939166 (Medium).","Condies Foods, Inc. is recalling Condies brand Bold and Zesty salsa and Dr. J's brand Mild and Medium salsas because they contain the recalled spice cumin, which may contain undeclared peanut protein.",Class II,Terminated,USA,"Condies Foods, Inc"
FDA,spice,20161221,"Tupperware, Southwest Chipotle Seasoning, Assaisonnement Chipotle du sud-ouest, NET WT. 2.0 OZ. (56g)",Spice blends were manufactured using dried buttermilk which was subsequently recalled due to positive Salmonella results on environmental sampling.,Class I,Terminated,USA,J M Exotic Foods Inc
FDA,spice,20171212,"Paprika Powder Krasdale 12/2.75oz, Krasdale",Spice Chain Corporation has decided to initiate a product recall of Paprika after receiving several consumer complaints of finding beetles in retail containers.,Class II,Terminated,USA,Spice Chain Corporation
FDA,spice,20150413,"Terra Spice Company buffalo wing rub (dry spice mix).  Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label does not declare soy and wheat.",Class II,Terminated,USA,Greenies LLC d.b.a. Terra Spice Company
